Age,Niveau de diplôme,Genre,Quartier,Salaire (€),Classe sociale,École des enfants,Dispose de femme de ménage,Prix au mètre carré de l'habitation (€/m2),Casier judiciaire,Niveau social des parents,Va souvent au cinéma,Score
45,0,0,1,9387,0,1,0,2571,0,2,2,0.6499999999999999
71,0,1,2,5881,1,1,1,2083,0,0,1,1.0499999999999998
69,0,0,0,3667,2,0,1,4418,0,0,1,0.2999999999999998
52,2,0,2,6907,2,0,1,3861,0,1,2,2.3
29,0,0,0,1376,1,1,1,3882,1,2,0,1.7999999999999998
31,0,0,0,9723,1,1,0,4724,0,1,0,0.0
23,0,0,2,8548,2,0,0,3917,1,2,1,3.9
83,4,0,2,3634,1,1,0,3818,0,0,2,1.2999999999999998
20,4,0,2,2952,1,0,1,4364,0,2,1,1.65
76,4,1,0,2804,2,0,1,2732,1,1,1,2.55
27,4,1,1,5688,2,1,1,4184,0,2,2,1.4
84,1,1,2,7803,0,1,0,2558,0,0,2,1.15
49,4,0,0,7523,0,1,1,3757,1,2,2,3.05
48,3,0,0,4117,1,0,1,3538,1,2,2,3.1999999999999997
42,4,0,1,9073,2,0,0,1629,0,1,0,0.75
45,1,1,2,9276,0,1,1,3544,0,0,2,1.2999999999999998
89,2,1,1,7280,0,0,1,2961,1,2,0,3.55
56,4,1,0,6919,2,1,1,1177,1,1,2,2.9
54,1,1,2,4276,2,1,1,4654,0,2,1,0.7999999999999998
75,4,0,1,6898,2,0,1,3586,1,2,0,3.55
26,3,1,1,6360,0,1,0,2270,0,0,0,0.3999999999999999
79,1,0,0,1894,1,0,0,4620,0,2,1,-0.25
59,3,0,2,2628,0,0,1,2964,1,1,2,4.3
29,1,0,1,1711,0,0,0,4483,0,0,2,0.75
86,4,1,1,2612,1,0,0,2299,1,2,2,3.4
83,1,1,2,2141,1,0,1,3745,1,2,2,3.8
30,3,0,2,8562,2,1,1,3131,0,0,1,1.2999999999999998
34,4,1,2,5601,2,0,1,4015,0,0,2,2.6500000000000004
84,1,1,1,8423,0,1,1,4146,0,2,0,0.3999999999999999
88,0,0,0,7870,1,1,1,1941,1,1,1,2.15
38,2,1,1,9158,2,0,0,1877,1,1,1,3.25
69,4,1,1,9077,2,1,0,1422,1,1,0,2.75
42,3,1,1,2322,0,0,0,2514,0,2,2,0.8999999999999999
50,0,0,1,1833,2,0,0,1417,1,2,1,2.5
78,4,1,0,9426,0,0,0,1828,0,0,1,0.25
88,3,0,2,5505,0,1,0,1737,1,2,2,4.0
77,2,1,2,5778,2,0,1,2482,1,1,2,4.8
41,3,0,1,3120,1,0,0,4389,0,2,1,0.8999999999999999
42,1,0,0,5532,2,1,1,2947,0,0,1,-0.4500000000000002
39,1,1,1,3084,1,0,0,1258,0,1,0,-0.10000000000000009
30,1,0,1,1809,0,0,0,4250,1,1,1,2.75
70,4,0,2,1869,2,1,1,3177,1,1,0,3.3
44,3,1,2,3926,2,1,0,4392,0,1,2,1.65
47,2,0,1,9551,2,1,1,3370,0,0,2,1.0499999999999998
58,3,0,0,3216,0,1,1,4706,0,1,2,0.5499999999999998
89,1,0,0,3839,1,0,1,3276,1,2,1,2.1999999999999997
64,1,0,0,4518,2,0,0,1680,0,2,2,-0.10000000000000009
71,0,0,1,8041,2,0,1,3875,0,2,1,0.7999999999999998
59,4,1,0,1150,2,1,0,3166,0,1,0,-0.6000000000000001
86,1,1,2,2206,2,1,0,3349,0,0,0,0.1499999999999999
65,1,1,0,8397,2,0,0,1891,1,2,2,2.75
27,2,1,0,1536,2,1,1,1284,1,0,1,1.9
30,3,0,1,9565,1,0,1,1634,0,0,2,1.4
21,4,0,2,3690,0,0,0,4202,0,1,1,1.65
67,4,0,1,7632,1,0,0,1844,1,0,1,3.25
26,1,1,2,4666,2,0,1,1206,1,0,1,3.3
36,3,1,2,4870,1,0,0,1886,1,1,0,3.65
76,0,0,1,6998,1,0,0,2394,1,2,1,3.15
86,3,0,2,4912,0,1,0,4042,0,0,2,1.65
86,3,0,1,6522,2,1,1,1889,0,2,0,0.3999999999999999
44,0,1,2,9625,2,0,0,1184,0,0,1,1.25
42,0,1,2,2791,1,1,0,4306,1,0,0,3.25
51,0,0,1,5020,1,1,0,4634,1,1,2,3.5
29,4,0,0,4263,1,0,1,3284,0,1,0,0.19999999999999973
76,0,0,2,4527,2,1,0,3734,1,1,1,3.05
66,0,0,0,7214,1,0,0,4761,1,1,0,3.0
23,1,1,2,9678,0,0,0,1435,0,2,2,1.5
36,4,1,2,5273,0,0,1,2689,1,1,1,4.3
75,0,1,0,6103,0,1,1,4973,1,0,1,2.65
85,1,0,0,3390,1,0,0,1508,0,1,0,-0.6000000000000001
33,4,1,1,5262,1,0,1,4785,1,0,0,3.9
66,4,1,2,5524,0,0,0,1306,0,2,1,1.5
49,2,0,1,6226,1,1,0,3679,0,2,0,0.3999999999999999
33,3,1,1,8885,0,1,0,1301,0,2,2,0.75
53,2,1,1,5437,0,0,0,3281,0,2,1,0.8999999999999999
40,0,1,1,9888,2,1,0,1917,1,1,2,3.0
20,4,0,1,2977,2,1,0,1162,0,0,1,-0.25
31,0,1,2,1118,1,1,0,3558,0,0,2,0.8999999999999999
69,4,1,1,2999,0,1,1,4075,1,1,2,3.4
18,0,1,0,8780,0,1,0,1269,0,0,0,-0.5
38,4,1,1,1247,0,1,0,1648,1,2,1,2.25
71,4,1,2,6878,1,0,0,1728,1,1,0,4.0
51,3,1,1,4095,2,0,0,4613,1,2,1,3.4
61,1,1,1,1013,2,1,1,3208,1,2,2,2.55
54,3,0,0,8619,2,0,0,1781,1,0,2,3.25
35,4,0,0,4895,1,0,0,2015,1,0,0,2.55
76,4,0,2,6176,2,0,1,3935,1,0,2,4.8
85,4,1,2,9707,2,1,0,1569,0,0,1,1.0
81,1,1,2,9427,2,1,0,2930,1,0,2,3.65
32,4,1,2,1083,2,1,0,1461,1,1,1,3.0
24,2,1,0,3020,1,0,1,4706,1,2,1,3.05
24,0,0,1,2347,2,1,0,3918,1,1,1,2.15
36,1,1,1,6889,0,1,1,4493,0,0,0,0.3999999999999999
63,4,0,1,9522,1,1,0,3257,0,0,2,0.8999999999999999
48,2,0,1,7919,2,0,0,2942,0,0,0,0.8999999999999999
55,1,0,0,6456,2,1,1,3361,1,2,1,2.05
63,3,1,0,5678,0,1,1,1501,0,0,0,-0.10000000000000009
69,2,1,1,3717,1,1,0,3634,0,0,2,0.5499999999999998
65,3,0,2,5267,2,1,0,4776,1,2,2,4.5
21,3,0,2,8339,1,0,1,3864,0,0,1,1.7999999999999998
21,0,0,1,5791,0,1,0,2778,1,0,0,2.65
35,0,0,0,7528,1,1,0,1629,1,2,1,2.0
51,4,0,0,4737,2,0,1,4373,1,2,2,3.55
30,0,1,0,5317,0,0,0,3691,1,1,1,2.65
73,0,1,1,4557,0,0,1,4795,1,1,1,3.3
63,2,1,0,4022,0,0,0,1323,1,0,2,2.9
81,2,0,0,4266,0,0,1,4855,1,0,0,3.05
52,0,1,1,7892,1,1,0,1934,1,1,2,3.0
54,3,0,2,6901,1,0,1,3556,1,1,0,4.3
32,0,0,1,9154,1,0,0,2231,1,1,0,3.15
18,3,0,0,7732,0,1,1,4050,1,2,2,3.4
25,1,0,1,7493,0,0,0,1040,1,1,2,3.25
41,2,1,1,3129,1,0,0,3566,0,2,2,1.0499999999999998
25,1,1,2,3133,0,0,1,4935,1,2,1,3.8
63,0,0,0,2751,2,0,1,4858,0,1,1,0.1499999999999999
46,2,0,0,2875,2,0,0,2301,0,0,1,-0.10000000000000009
31,1,0,1,1584,1,0,0,3099,1,2,1,2.4
56,1,1,2,8401,2,0,1,1283,0,2,0,1.15
46,4,1,2,6286,0,1,0,1412,1,2,0,3.5
74,4,0,0,5981,0,1,1,2029,1,0,1,2.55
83,4,1,0,9453,1,0,1,2812,1,2,1,3.05
62,4,0,0,6390,0,0,1,4634,1,0,0,3.4
80,3,1,1,5941,1,1,0,2564,1,1,0,2.9
86,0,0,0,5971,0,1,1,3455,1,1,0,2.3
44,1,0,1,2005,0,0,1,3023,0,1,1,0.04999999999999982
80,2,0,2,7189,2,0,1,3245,0,0,2,2.3
38,0,0,1,3682,0,0,1,1630,0,0,1,0.2999999999999998
72,0,0,0,1027,0,0,1,1733,1,2,2,2.65
78,4,0,1,4873,0,0,1,3635,1,1,2,3.6999999999999997
31,3,1,2,9868,0,1,1,4086,1,1,1,4.15
39,4,1,2,8173,0,0,1,4889,1,2,0,4.65
53,1,1,2,3497,0,1,1,4541,0,2,2,1.2999999999999998
90,2,1,0,9383,0,1,0,3456,1,1,2,2.9
29,2,1,0,2179,2,1,1,3307,1,0,1,2.05
69,3,0,2,7066,1,0,1,1572,0,0,0,1.65
78,3,0,2,7265,0,1,0,4976,0,1,0,1.5
54,4,1,2,8906,2,0,0,1872,0,0,0,1.5
56,3,0,2,4030,1,1,1,4620,0,0,2,1.7999999999999998
70,2,1,1,7993,1,1,0,2152,1,2,2,3.4
51,0,0,1,2073,0,0,1,1063,1,1,1,2.65
42,2,0,0,4475,1,1,0,4434,1,2,1,2.4
27,1,1,2,5998,1,0,0,2698,0,1,1,1.15
23,0,0,2,2253,1,1,1,2286,1,1,0,3.05
59,1,1,1,7348,2,0,1,4419,0,2,2,1.4
61,0,0,0,6363,1,1,1,2197,0,1,0,-0.20000000000000018
78,3,0,1,3722,0,0,0,4577,1,2,1,3.4
53,2,0,0,7937,0,0,0,2001,1,2,0,2.9
59,3,0,0,9023,1,0,1,3735,0,2,1,0.5499999999999998
39,2,0,2,1875,2,0,0,3627,1,0,1,3.65
24,0,1,2,6123,0,0,0,4736,0,1,0,1.75
67,0,1,2,6118,2,0,1,3148,1,1,1,4.05
83,2,1,2,4813,0,0,0,2695,0,0,0,1.2999999999999998
57,4,1,2,5582,2,1,0,1434,1,2,2,4.0
90,0,1,1,5150,0,1,0,1410,1,2,0,2.5
78,3,1,2,8983,1,0,0,2093,1,0,2,4.65
22,1,0,2,3319,0,1,0,4117,1,1,0,3.15
76,4,1,0,9822,1,1,0,4504,0,2,0,0.25
43,4,0,1,9005,0,0,1,4828,0,0,0,1.4
70,4,0,1,9694,2,0,0,2972,1,0,0,3.4
40,0,0,0,9061,2,0,0,2152,1,2,1,2.65
41,2,1,0,2367,0,0,0,4931,0,2,1,0.25
75,3,0,2,8080,1,0,1,1466,0,1,1,1.65
67,4,1,2,2938,2,1,1,1214,1,0,0,3.15
33,0,0,0,8443,2,1,1,4613,0,2,1,0.1499999999999999
40,2,1,2,1958,1,1,1,3461,1,1,2,3.8
50,0,0,2,2548,1,1,0,2536,0,0,2,0.8999999999999999
72,0,0,2,1709,2,1,0,1929,1,2,1,2.75
46,0,1,1,7500,0,1,1,4728,1,2,2,3.65
81,2,0,1,9302,2,0,0,1561,0,0,1,0.75
82,4,1,2,7270,0,0,1,4373,0,1,2,2.6500000000000004
88,4,0,1,2698,2,0,0,4845,1,1,1,3.25
38,2,0,0,1920,1,0,0,3045,1,2,0,2.4
80,0,0,1,8446,0,1,1,1763,0,0,2,0.6499999999999999
33,4,1,0,4587,0,0,1,2947,1,1,1,2.6999999999999997
77,0,1,0,8217,0,1,1,4356,1,2,2,3.15
52,4,1,0,7402,0,1,1,3318,0,1,0,0.04999999999999982
19,2,1,2,8311,2,0,1,1063,0,2,1,1.65
18,2,1,0,2644,2,0,0,4835,0,2,0,0.25
20,3,0,0,8788,0,1,0,4074,1,0,0,2.75
77,1,0,0,8407,1,1,1,2760,1,1,2,2.55
22,1,0,2,8202,2,0,1,4851,0,0,0,1.65
49,0,1,1,9458,0,0,1,3964,1,1,0,3.3
43,2,1,0,9184,1,0,0,4584,1,0,0,3.25
37,1,1,0,3956,2,0,0,2302,1,2,0,2.05
78,1,0,1,7358,1,0,1,3215,1,1,0,3.05
74,3,0,0,2631,2,0,1,2235,0,2,0,0.04999999999999982
54,2,1,0,7859,2,1,1,1583,1,1,0,2.4
87,3,1,2,7843,1,1,1,2791,0,2,2,1.7999999999999998
67,3,1,2,9498,1,1,1,3759,0,2,0,1.2999999999999998
84,0,1,2,4698,2,0,1,2039,0,1,1,1.1999999999999997
90,3,1,0,4352,2,0,0,3208,0,1,2,0.5499999999999998
82,4,1,1,9646,1,0,0,3562,1,1,1,3.4
49,4,1,1,8181,1,0,0,2080,0,1,2,1.4
62,4,1,2,3986,2,0,1,3000,1,1,2,4.449999999999999
51,4,1,0,8804,2,1,0,3973,0,2,0,-0.10000000000000009
38,4,1,1,2189,2,1,0,2650,1,1,2,2.9
31,4,0,1,5393,1,0,1,4234,1,1,0,3.9
40,2,1,2,5140,0,0,1,4393,1,2,0,4.65
68,0,1,1,8411,2,1,0,4580,1,2,2,3.5
88,1,1,1,8981,1,0,1,4391,1,0,0,3.4
39,2,0,2,2958,0,1,0,1479,0,2,2,1.0
56,4,0,1,4939,0,0,1,4571,1,0,1,3.55
41,1,0,2,1156,1,1,1,1841,1,2,1,2.65
73,4,0,1,1942,0,0,0,4493,0,1,2,1.25
46,2,0,0,9827,1,1,1,4829,0,1,0,0.3999999999999999
41,2,0,1,6305,1,0,1,2955,1,2,1,3.55
63,3,1,2,2671,1,0,0,1127,1,1,2,4.0
52,2,1,1,1103,0,1,0,2951,1,0,2,2.9
60,2,0,1,3134,2,0,1,2357,0,2,2,1.1999999999999997
25,0,1,0,1298,1,0,1,3293,0,2,0,-0.20000000000000018
28,0,1,0,6228,0,0,1,3699,0,0,1,0.2999999999999998
32,0,1,2,6628,1,1,0,1104,1,1,2,3.75
20,4,1,0,7149,0,1,1,1075,1,1,0,2.4
26,4,0,2,6062,1,1,0,1335,1,1,1,3.5
53,2,0,2,8900,1,1,0,4794,1,2,0,4.0
50,4,0,1,2628,1,1,1,2704,1,1,2,3.05
85,3,0,0,7956,1,1,1,2004,0,1,2,0.5499999999999998
88,2,0,1,6696,1,0,0,4939,1,2,1,3.75
34,4,1,0,4527,2,1,0,2110,0,0,1,-0.4500000000000002
59,3,1,0,3003,0,1,0,4218,1,2,2,2.9
25,4,0,2,3226,1,1,1,4586,0,0,2,1.7999999999999998
47,4,1,0,5607,1,1,1,4229,0,0,2,0.8999999999999999
20,3,1,0,2467,0,1,0,2809,1,0,0,1.9
76,4,0,1,6657,0,0,1,3941,0,2,1,1.0499999999999998
74,4,0,2,5090,1,0,1,4070,1,1,0,4.65
32,0,0,0,5701,1,1,0,1596,1,2,0,2.0
34,3,0,0,4932,0,0,0,1890,0,1,2,0.3999999999999999
84,0,0,2,2483,2,0,0,2241,1,0,1,3.4
30,4,0,0,3866,1,1,0,1930,1,2,2,2.4
28,2,0,2,6236,0,0,0,2302,0,0,0,1.65
64,0,0,0,8113,0,0,0,1761,0,1,2,0.5
77,0,1,0,9184,1,1,1,1686,0,1,0,-0.3500000000000001
78,4,1,0,5377,1,0,0,1420,0,1,0,0.25
61,0,1,1,3510,0,0,0,2307,0,0,1,0.2999999999999998
34,2,0,1,7047,1,1,0,3490,1,1,1,2.9
42,3,1,2,8692,1,0,1,3740,0,0,0,1.7999999999999998
62,2,0,0,1207,1,1,0,3989,1,1,2,2.4
90,4,1,1,9485,1,1,0,2294,0,0,0,0.3999999999999999
60,1,0,1,2000,0,0,1,2593,0,2,1,0.04999999999999982
70,1,0,2,9388,1,0,0,2466,0,0,2,1.65
47,1,0,1,2070,0,1,0,4340,1,0,2,2.75
30,1,0,1,8103,0,1,0,4066,1,2,0,2.75
29,4,1,0,7938,0,1,0,1265,1,2,1,2.25
43,3,1,1,7533,2,1,1,4070,0,0,2,1.4
90,0,1,1,8609,1,0,0,4809,1,2,0,3.5
52,3,1,2,1704,2,0,1,1863,0,0,1,1.15
41,2,1,0,5986,2,1,1,1234,1,2,2,2.9
77,3,0,0,2905,2,1,1,3365,1,1,0,2.05
67,0,0,1,4591,2,1,1,4589,1,2,0,2.8
33,0,0,2,1553,0,0,1,2243,0,1,2,1.5499999999999998
32,0,0,0,7729,0,0,0,4499,0,1,2,1.0
66,0,0,0,9138,1,1,1,1650,0,2,0,-0.3500000000000001
57,4,0,2,2890,2,0,0,3381,0,0,0,1.15
60,2,0,0,5404,1,1,1,3430,0,2,2,0.5499999999999998
67,1,0,1,4769,2,1,1,3195,1,0,0,2.1999999999999997
27,3,1,2,9654,0,1,1,2811,1,1,1,3.8
65,1,0,2,5087,0,0,0,1005,1,1,0,3.5
29,2,0,0,1695,0,1,0,4534,0,0,0,-0.25
20,2,1,1,9058,1,0,0,2047,0,1,1,0.8999999999999999
78,2,1,2,5904,2,0,0,4508,0,2,0,2.0
18,0,1,1,5254,0,1,0,2240,0,2,0,0.1499999999999999
58,4,1,0,9266,2,1,0,3308,0,2,0,-0.10000000000000009
26,4,0,1,4706,2,0,1,1686,0,2,2,1.0499999999999998
31,0,0,1,6945,2,0,0,3720,0,0,1,0.6499999999999999
61,3,0,2,1351,0,0,1,1279,1,0,2,4.15
77,1,0,0,8002,2,1,0,1662,0,0,2,-0.25
32,2,1,0,1204,1,0,0,1389,1,1,0,2.25
46,4,0,2,6396,2,0,0,1814,1,1,1,4.0
51,1,0,2,7967,2,0,0,4406,0,0,2,2.0
26,1,1,2,1248,0,1,1,3169,0,2,2,0.7999999999999998
66,3,0,1,2928,2,1,0,4754,0,0,0,0.25
78,1,0,0,3082,1,1,0,1775,1,0,1,1.4
58,4,1,0,5246,2,0,1,4540,1,2,2,3.9
62,2,1,0,3466,2,1,1,2897,0,0,0,-0.30000000000000027
34,3,1,1,3361,1,0,0,1458,1,0,0,2.9
43,0,1,2,8323,1,1,1,3215,1,2,0,3.55
53,1,1,0,3036,0,0,1,4857,0,1,2,0.5499999999999998
61,1,1,2,9076,1,1,0,2991,1,0,1,3.15
66,0,0,0,1584,2,0,0,4430,0,1,2,0.5
22,3,1,1,3207,2,0,1,4824,0,1,1,1.0499999999999998
70,1,0,1,6118,1,0,0,3011,0,2,2,0.8999999999999999
46,1,1,1,8541,1,1,0,1107,0,2,1,-0.25
88,2,1,0,8600,2,1,1,1577,1,1,0,2.4
87,1,1,2,2884,1,0,0,3092,0,0,2,1.15
57,4,0,2,3443,0,1,1,2313,1,1,2,3.9499999999999997
74,2,0,0,6647,2,1,1,1093,0,0,1,-0.10000000000000009
90,1,0,0,3460,2,1,1,1075,0,0,1,-0.95
50,2,1,0,5205,1,0,1,4886,1,1,2,3.9
83,3,0,1,3837,1,1,0,3289,1,1,2,3.05
44,3,1,0,9987,2,0,1,2556,1,2,1,3.05
36,3,0,1,8407,0,0,0,1812,1,0,1,3.25
39,4,1,1,5090,0,0,1,2564,1,1,1,3.55
51,4,0,2,3157,2,1,1,4908,0,2,2,1.7999999999999998
18,2,0,1,2559,2,1,0,2888,1,2,0,2.4
34,2,1,1,8358,0,0,1,1362,0,2,2,1.4
47,2,1,0,2221,2,0,0,4494,1,1,0,2.75
87,1,1,2,9291,2,1,0,3710,0,2,2,1.15
24,2,0,2,8960,0,0,0,2416,0,0,1,1.65
60,0,1,2,7202,1,0,1,1117,0,0,1,1.4
82,4,0,0,2865,1,1,1,1502,1,1,1,1.9
56,3,1,1,7523,0,0,1,2894,1,0,0,3.55
64,4,1,1,7865,1,1,0,4803,1,1,0,3.25
65,0,1,0,1300,1,1,1,2284,1,0,1,1.7999999999999998
64,4,1,0,4963,1,0,0,2610,0,0,0,0.04999999999999982
27,2,0,0,5216,1,1,0,4346,0,2,2,0.75
62,1,0,1,2094,1,1,1,3363,1,2,1,2.05
47,2,0,1,9276,0,0,0,3362,1,1,1,3.4
21,2,0,1,8895,2,0,1,4560,1,0,2,4.4
68,1,0,1,2934,0,1,1,1562,1,0,2,2.4
30,2,0,0,7633,2,1,1,3688,1,1,0,2.55
24,1,1,1,7638,0,1,0,1887,0,2,1,-0.25
43,0,1,0,5025,2,0,0,1680,1,0,2,3.0
42,1,1,1,3188,2,0,1,2958,1,1,2,3.1999999999999997
53,4,0,0,4624,0,0,1,3001,0,2,0,0.19999999999999973
67,4,0,0,2926,1,1,1,4609,1,0,1,2.4
43,1,0,2,2318,2,0,0,3136,0,2,1,0.6499999999999999
55,1,1,2,6112,1,0,1,4036,1,2,1,4.15
85,1,0,2,9784,1,0,0,2945,1,1,0,3.65
30,2,1,2,6321,1,1,0,2819,0,1,1,1.15
49,1,0,1,3259,1,0,1,2185,1,2,0,2.6999999999999997
61,1,1,2,6513,1,0,1,4938,1,2,2,4.65
71,2,0,0,3993,2,1,0,2928,1,0,0,2.05
20,4,0,0,4214,0,0,0,1638,1,2,0,2.4
82,1,1,0,8953,0,1,0,1557,1,0,0,1.75
53,4,0,0,6301,1,0,0,4529,1,2,2,3.75
73,0,0,1,3537,1,1,0,2827,1,2,1,2.3
56,2,0,1,1589,1,0,1,4450,1,0,2,3.9
89,2,0,0,8535,1,0,1,1296,1,2,1,2.9
71,0,0,1,5160,0,1,0,2395,1,0,1,2.65
58,3,0,2,4257,0,0,0,1423,0,0,1,1.15
65,0,0,2,5978,1,0,1,1929,1,0,2,4.4
19,0,0,1,8988,0,0,1,4726,0,1,2,1.65
33,4,1,0,1505,1,1,0,1458,1,0,0,1.75
37,0,0,2,9920,1,1,1,3668,1,0,0,3.55
38,3,0,2,4712,1,0,0,3205,0,1,0,1.2999999999999998
88,0,1,2,5514,2,0,0,1931,0,1,2,1.75
54,4,0,1,4141,0,0,0,3900,0,1,0,0.5499999999999998
74,0,0,2,7794,0,0,1,2743,1,0,2,4.55
78,4,1,2,6249,2,1,1,3840,0,1,0,1.2999999999999998
71,2,1,1,9945,0,1,0,3238,1,1,2,3.4
67,3,0,1,1246,0,1,0,1810,0,1,1,-0.25
55,2,0,1,7407,1,1,1,3351,0,1,0,0.5499999999999998
48,1,0,1,4990,2,1,1,2667,0,1,2,0.19999999999999973
28,1,1,0,3132,2,0,0,2296,1,2,1,2.05
54,4,1,1,9857,1,1,1,2419,0,0,0,0.5499999999999998
36,2,1,0,7462,0,1,1,1781,1,0,0,2.4
20,2,0,0,4933,2,0,1,4260,0,2,0,0.5499999999999998
31,0,0,1,5107,0,0,1,1175,0,0,2,1.15
36,0,1,1,2687,2,1,1,4147,0,1,1,0.1499999999999999
82,0,1,2,6026,1,0,1,3556,1,0,1,4.05
23,1,0,0,6670,2,1,0,4525,1,1,0,2.25
76,2,1,0,3413,2,0,0,2121,1,2,0,2.55
53,4,1,0,7634,1,1,1,3085,1,1,1,2.55
52,4,0,2,5165,1,0,1,1097,0,1,0,1.65
34,3,1,0,3802,2,1,1,4016,1,2,0,2.55
54,4,0,1,3446,0,1,1,3593,1,2,0,2.6999999999999997
42,1,1,2,2635,2,1,1,4814,1,1,0,3.15
47,3,1,2,3431,2,1,0,1459,0,0,0,0.6499999999999999
61,3,0,0,7427,1,1,1,1433,1,0,1,2.4
72,0,1,1,5377,0,1,1,1157,0,1,0,0.1499999999999999
53,0,0,1,2582,2,1,0,4310,1,2,2,3.0
26,0,1,2,1199,0,0,1,3425,0,0,2,1.5499999999999998
30,3,0,2,2424,0,0,1,1134,1,1,1,3.65
20,4,1,0,3846,0,1,0,1223,1,2,0,1.9
28,2,1,2,3866,1,0,0,1483,1,1,0,3.65
66,4,1,0,8549,2,1,0,1186,0,0,0,-0.25
54,2,1,2,9710,2,1,1,1565,1,2,0,3.65
49,4,0,2,7295,0,0,0,3934,1,0,1,4.15
31,3,0,0,4863,0,1,0,3171,0,0,1,-0.4500000000000002
36,3,1,0,5385,1,1,0,2852,1,0,0,2.4
60,0,1,1,7156,1,1,0,3167,1,1,1,2.65
64,4,0,2,2028,1,0,0,4960,0,1,0,1.5
77,4,1,1,4487,1,1,1,3340,0,2,1,0.19999999999999973
54,1,0,1,4660,2,0,0,4273,1,1,2,3.4
48,0,0,2,6740,2,0,0,4814,0,1,1,1.75
34,3,0,1,8557,1,0,0,2375,1,1,2,3.9
49,4,1,2,1004,0,1,1,4693,0,0,2,1.65
88,0,0,0,1611,0,1,0,2683,0,1,0,-0.8500000000000001
55,1,0,0,4989,0,1,0,4209,0,2,0,-0.6000000000000001
29,2,0,0,3955,2,0,1,1269,1,2,2,3.05
40,4,0,1,3930,2,0,1,4860,0,1,1,1.0499999999999998
20,3,0,2,6200,1,0,1,4458,1,0,1,4.65
64,1,0,1,9530,0,0,1,2745,0,1,2,1.0499999999999998
43,0,1,2,8135,2,1,0,4813,1,1,0,3.75
87,3,1,1,6973,0,1,0,1614,0,1,0,0.25
88,2,0,2,5492,0,1,0,4557,1,1,2,4.5
27,1,1,1,3015,1,0,1,3371,0,2,2,0.6999999999999997
37,0,0,2,9632,0,1,1,1111,0,2,0,0.8999999999999999
67,3,0,2,9677,1,0,1,3501,0,2,1,1.7999999999999998
54,3,0,0,6115,2,0,0,1384,1,2,1,2.75
27,0,1,2,6086,1,0,1,1475,0,1,2,1.9
66,3,1,2,3692,0,0,0,3652,1,1,2,4.3
84,4,1,2,7055,2,1,1,1777,0,1,1,1.15
23,4,0,1,2223,1,1,1,1162,0,2,0,-0.10000000000000009
81,0,0,1,9602,0,1,0,1997,0,1,1,0.0
18,2,1,0,4874,0,0,0,4469,0,2,2,0.8999999999999999
44,4,0,2,3625,2,1,1,3168,0,0,1,0.9499999999999997
26,2,1,1,3274,1,1,0,4089,0,2,0,0.3999999999999999
48,2,1,2,5446,0,1,0,2518,0,1,0,1.15
81,3,0,1,9584,2,1,1,3963,1,1,0,3.05
88,2,0,2,8807,0,0,1,1379,0,1,1,1.65
60,3,0,1,6205,2,1,1,2955,1,0,1,3.05
68,1,1,0,9728,2,0,0,1430,0,0,1,-0.25
73,2,0,1,4109,2,0,0,4826,0,1,0,0.8999999999999999
75,0,1,2,4215,0,0,1,1108,1,0,0,3.55
22,3,1,2,9511,0,0,1,4593,1,1,2,5.0
23,3,1,1,3226,2,1,0,1478,0,2,1,-0.10000000000000009
68,2,0,0,8571,0,0,1,1072,0,1,2,0.8999999999999999
22,2,0,1,6569,0,0,0,4789,1,0,1,3.75
27,2,0,2,9400,0,0,1,3210,0,1,1,1.7999999999999998
82,3,1,1,2168,2,0,1,3360,0,0,0,0.5499999999999998
64,3,0,2,6852,1,0,0,1921,1,2,1,4.0
84,2,1,0,7455,2,0,1,4576,1,0,2,3.9
54,3,0,1,3856,0,1,0,3120,0,2,1,0.04999999999999982
74,1,0,2,8256,2,0,0,3688,0,0,2,1.65
60,3,0,2,7003,2,1,1,1137,1,1,0,3.65
18,2,1,1,1319,2,0,0,3997,0,1,2,0.8999999999999999
20,1,1,2,9225,2,1,0,4643,1,2,0,3.5
21,2,0,0,4496,1,0,1,3021,1,1,1,2.6999999999999997
34,1,0,2,8504,2,1,1,3321,1,1,1,3.3
55,3,1,0,9290,2,0,0,1705,1,2,2,3.25
64,0,1,2,9015,1,0,0,4288,0,0,0,1.75
70,4,0,2,6561,1,0,0,4152,1,1,1,4.5
61,0,0,0,7774,2,1,1,2201,1,2,2,2.8
63,2,0,0,8862,0,0,1,4331,1,0,0,3.4
37,3,0,0,1141,1,0,0,1854,0,0,2,0.25
47,0,1,2,6896,2,1,1,4992,1,1,0,3.9
63,0,1,0,3043,0,1,0,3046,1,1,1,1.7999999999999998
53,3,1,2,9434,0,0,0,2778,1,0,1,4.15
19,4,0,1,1017,0,1,1,1813,0,1,1,-0.10000000000000009
67,0,0,2,4245,0,0,0,2643,0,0,1,1.0499999999999998
19,1,0,0,7037,2,1,1,4448,0,1,1,-0.10000000000000009
65,2,1,2,3008,0,1,1,4847,1,0,1,3.8
43,3,1,2,4160,1,1,1,4442,0,0,2,1.7999999999999998
63,2,1,2,1982,2,0,0,1802,1,2,0,3.5
26,0,1,1,8797,1,0,1,3895,0,0,0,0.7999999999999998
47,4,1,2,2978,2,0,1,4733,1,2,1,4.15
20,2,1,2,6615,2,0,1,3982,1,0,1,4.3
19,0,0,1,8071,2,0,0,4763,0,1,0,1.0
